SuperCategory,Run_ID,Sample_ID,Label,Score_Original,Score_Removed,Removed_Rationales
comp,3,2,Normal,2.5858728349703597e-06,4.158889623795403e-06,"['i', 'fm', 'win', 'drag', 'drop', ""'"", 'with', 'of', 'of', 'and', 'don', 'so', 'for', 'manager', ""'"", 'well', 'far', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,3,3,Normal,2.195984052377753e-06,4.920638730254723e-06,"['[CLS]', 'what', ""'"", 'with', 't', 'after', 'install', 'boyfriend', 'wait', 'to', 'didn', 'installing', 'couldn', ""'"", 'called', 'gift', 'from', 'asking', 'load', 'was', 'install', 'advertisement', 'went', 'after', 'all']"
comp,3,4,Normal,1.4530457974615274e-06,1.863819647951459e-06,"['nt', 'windows', 'mac', 'on', '1', 'contain', 'windows', 'for', 'standard', 'wide', 'and', 'multi', 'japanese', '##n', 'level', 'e', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,3,979,Anomaly,1.0278372428729199e-05,1.0179057426284999e-05,"['number', 'and', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,3,980,Anomaly,5.3270155149220955e-06,1.5483547031180933e-05,"['[CLS]', 'addition', 'permission', 're', 'co', 'an', 'another', 'ed', 'subject', '##hen', 's', 'with', 'they', ':', 'dorothy', ')', '93', '-', 'ed', 's', 'of', '-', '##gt', '-', '57']"
comp,3,981,Anomaly,1.6013793810998322e-06,2.1694499992008787e-06,"['whether', '[CLS]', 'people', '##h', 'with', 'please', 'define', 'the', 'cute', 'make', 'posting', 'derivative', 'nt', 'g', 'have', 'to', 'time', 'deficit', 'proves', 'others', 'asked', 'taxes', 'activities', '.', 'otherwise']"
comp,3,982,Anomaly,1.3419430615613237e-05,0.00011231252574361861,"['[SEP]', 'sale', 'for', ':', '*', '*', '*', 'mb', '*', '*', '*', '*', '*', '*', '40', 'board', '##ga', '*', 'floppy', '*', 'joy', '*', '*', '*', '*']"
comp,3,983,Anomaly,7.068197760418116e-07,2.7653109100356232e-06,"['is', '[CLS]', 'don', ""'"", 'get', 'is', '38', 'is', 'with', 'to', '##bo', 'somewhat', '##so', 'there', 'hitting', 'not', 'regard', '59', '245', 'clutch', 'that', '228', '259', '153', 'demonstrated']"
comp,4,0,Normal,2.2404738047043793e-06,6.487121936515905e-06,"['ok', '.', 'cd', 'a', 't', '2', 'a', 'program', '-', 'all', 'up', 'play', 'a', ',', 'quite', ']', 'drive', 'lot', 'a', 'the', 'running', 'disk', 'pleased', 'mit', 'start']"
comp,4,1,Normal,5.05404022987932e-06,6.477753231592942e-06,"['checked', 'read', 'a', 'a', 'drive', '63', 'or', '3', 'the', 'anything', ',', '1', 'hard', 'a', 'out', 'on', 'one', 'sectors', 'upon', 'a', 'it', 'windows', 'am', 'i', 'on']"
comp,4,2,Normal,4.201866090625117e-07,6.0576176110771485e-06,"['manager', '3', 'folder', 's', '##win', 'win', 'drag', 'desktop', '##s', '1', '##s', 'to', 'folder', 'in', 'pc', '##s', ""'"", '6', 'program', 'i', 'i', 'now', '[CLS]', 'many', '[PAD]']"
comp,4,3,Normal,4.121653546462767e-06,9.777818377187941e-06,"['animated', 'my', 'desktop', 'the', 'incompatible', ""'"", 'me', 'the', 'they', 'about', 'i', 'list', 'the', 'twenty', ""'"", 'went', 'me', 'software', 're', 'getting', 'delta', '$', 'seemingly', 'after', 'a']"
comp,4,4,Normal,2.084515472233761e-06,3.6415008253243286e-06,"['nt', '3', '##18', '1', '##n', 'level', '##18', 'we', 'x', '##n', 'mac', 'what', 'i', 'i', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,4,979,Anomaly,3.8070440950832563e-06,5.83861765335314e-06,"['quick', 'then', 'firing', 'very', 'pain', 'pain', 'either', 'execution', 'things', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,4,980,Anomaly,6.111661605245899e-06,6.6636139308684506e-06,"['any', '##x', 'enough', 'convertible', 'cup', 'just', 'road', 'see', 'cellular', 'use', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,4,981,Anomaly,4.7627258936699945e-06,4.982112841389608e-06,"['blindly', 'or', 'read', 'tv', 'why', 'god', 'christian', 'watched', 'a', 'healthy', 'the', 'well', 'we', 'answer', 'tastes', 'but', 'blind', ',', 'not', 'i', 'a', 'blind', 'one', ')', 'blind']"
comp,4,982,Anomaly,8.197755960281938e-06,9.678070455265697e-06,"['anyone', 'co', 'help', 'can', 'lot', 'get', 'gil', 'lilly', 'thanks', '##c', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
comp,4,983,Anomaly,8.217386493925005e-06,9.135470463661477e-06,"['months', 'half', 'research', 'drug', 'sen', 'she', 'the', 'to', 'recently', '##ky', 'her', 'me', 'to', 'does', 'a', 'on', 'who', 'drug', 'even', 'or', 'grandmother', 'anyone', '##l', '?', 'changed']"
misc,0,0,Normal,3.625002136686817e-05,9.231454168912023e-05,"['prof', '##net', '.', 'like', 'offer', 'i', 'is', 'i', 'flooding', 'would', 'privately', 'fun', 'college', 'advice', 'who', 'you', 'use', 'those', 'can', 'you', 'who', 'to', '.', 'to', 'requested']"
misc,0,1,Normal,3.8747173675801605e-05,7.367345097009093e-05,"['##t', '2', '##ctable', '/', '-', 'vhf', 'new', 'proof', 'expo', '##ru', ',', 'motorola', '-', 'dual', '>', 'bullet', 'yes', '-', 'of', 'based', 'h', '##ts', '-', 'pluto', '##t']"
misc,0,2,Normal,1.6605410564807244e-05,5.342463919078e-05,"[',', '##rg', 'd', '.', 'for', 'works', 'alone', '.', 'well', 'ko', 'i', 'have', '##v', 'for', 'sing', '##li', 'you', '00', '(', 'to', ""'"", '5', 'intel', 'at', ')']"
misc,0,3,Normal,2.924124783021398e-05,0.0001005423255264759,"['of', '##s', 'folder', 'regarding', 'nations', '##s', 'each', 'each', '%', 'folder', 'are', '.', 'folder', '60', 'take', 'the', '.', 'with', '.', 'in', 'retail', 'total', 'dealer', '.', '##s']"
misc,0,4,Normal,4.6391403884626925e-05,6.460079021053389e-05,"['-', '*', 'x', '*', 'you', '*', ')', 'sony', '*', '*', 'carry', 'x', 'can', 'sells', '*', '*', '100', '$', '.', 'asking', 'so', 'is', 'that', '*', '$']"
misc,0,195,Anomaly,4.039239865960553e-05,0.00011277860903646797,"['info', 'email', 'these', 'please', 'application', 'input', '##ms', '##ms', 'x', 'get', 'any', 'x', 'output', '##ms', 'want', 'somebody', '##ter', 'one', '?', 'send', 'i', 'x', 'to', 'get', '##ter']"
misc,0,196,Anomaly,3.302391996840015e-05,6.340499385260046e-05,"['##s', 'lots', 'really', 'stink', 'stores', 'and', '-', 'might', 'methyl', 'ventilation', 'of', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
misc,0,197,Anomaly,4.0544455259805545e-05,0.00010790667874971405,"['affiliate', 'net', 'of', 'full', '.', 'despite', 'a', ',', 'lack', 'by', '##ed', '.', 'still', 'any', '##em', 'much', 'to', 'is', 'network', '##channel', '##pt', 'compared', 'annoying', 'it', 'alabama']"
misc,0,198,Anomaly,4.313211684348062e-05,0.00011806667316704988,"['than', 'broken', 'be', 'made', '.', 'can', ',', 'been', 'promises', 'read', '""', '.', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
misc,0,199,Anomaly,4.343925684224814e-05,9.496686107013375e-05,"['thanks', 'out', 'is', '##ed', 'guess', 'lay', 'first', 'what', 'so', 'i', 'i', 'find', 'exactly', 'am', 'how', 'to', 'is', 'i', 'system', 'out', 'is', '##t', 'section', '[PAD]', '[PAD]']"
misc,1,0,Normal,4.735551920020953e-05,9.130228136200458e-05,"['but', '##net', ',', 'to', 'flooding', '##net', 'like', 'use', '.', 'basis', '##net', 'on', 'for', 'of', 'only', '.', 'on', '.', 'through', 'use', 'that', 'those', 'printing', 'not', 'dear']"
misc,1,1,Normal,2.9459719371516258e-05,6.409386696759611e-05,"['expo', '>', 'vhf', 'proof', 'that', ',', '##est', '##nium', '##t', 'of', 'or', '1200', '400', 'like', ',', 'price', '##sti', 'worth', '##wat', 'sure', 'bullet', '.', '400', 'very', 'but']"
misc,1,2,Normal,2.4488457711413503e-05,6.20698556303978e-05,"[',', 'have', 'to', '.', 'hi', 'ko', ""'"", 'of', 'into', ')', '.', '(', 'to', 'with', '.', '##able', 'pitch', 'leave', ')', 'it', 'keyboard', 'sing', 'do', 'pleasure', 'it']"
misc,1,3,Normal,3.848356573143974e-05,0.00010028127144323662,"['of', 'nations', '##s', 'folder', 'official', '.', '.', '.', 'from', 'the', '.', ',', 'for', 'dealer', 'folder', 'total', 'cases', '##ir', 'regarding', 'and', 'listed', 'geneva', 'n', 'nations', 'so']"
misc,1,4,Normal,4.772866304847412e-05,0.00010807947546709329,"['*', '*', '*', 'thus', '.', '.', '.', 'why', '.', '*', '100', '.', '*', 'carry', '*', 'b', '*', '*', '*', '5', '*', 'been', 'not', 'selling', 'so']"
misc,1,195,Anomaly,8.869079465512186e-05,0.0002585866895969957,"['[CLS]', 'place', 'services', 'to', 'sera', 'determine', 'zu', 'anonymous', '##ma', 'track', 'by', '""', 'who', 'to', '""', 'in', '/', '\\', '/', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
misc,1,196,Anomaly,5.213414260651916e-05,8.042194531299174e-05,"['owns', 'the', 'telecast', 'to', '.', 'nes', 'as', 'to', 'rights', 'telecast', 'suspect', '##ang', 'entire', ')', 'into', 'think', '.', 'plus', 'less', 'not', 'there', '##a', 'contract', 'have', '##n']"
misc,1,197,Anomaly,4.5419452362693846e-05,0.00010099740757141262,"[',', 'can', 'see', 'as', 'that', 'oil', 'japan', '4000', 'within', ',', 'american', 'maintenance', 'two', 'year', 'nova', '300', 'wrong', 'attempt', ',', 'last', 'months', 'replace', 'about', '.', 'german']"
misc,1,198,Anomaly,7.18186201993376e-05,0.0002942188875749707,"['[CLS]', 'thanks', '^', '^', 'american', '^', 'called', 'and', 'or', ':', ',', 'british', 'relate', 'pound', 'in', 'to', 'pardon', '##d', 'qui', 'and', 'is', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
misc,1,199,Anomaly,0.0001239201083080843,0.0003671744489111006,"['ea', 'shipping', '[CLS]', '##u', 'that', 'now', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
misc,2,0,Normal,3.6670426197815686e-05,0.0001059280039044097,"['but', '##net', 'use', 'i', 'like', 'i', 'fun', 'would', 'who', 'flooding', 'a', 'advice', 'my', 'to', 'you', 'can', 'of', ',', '.', 'business', 'who', 'requested', 'information', 'to', 'having']"
misc,2,1,Normal,2.9588114557554945e-05,0.00010721132275648415,"['##t', 'expo', 'vhf', '2', '/', '##ctable', ',', '.', '.', 'proof', '>', 'new', '-', '[', 'yes', '##est', '##wat', '##t', '##zed', ',', 'h', 'bullet', ',', '1200', 'synth']"
misc,2,2,Normal,3.1013580155558884e-05,0.00016069741104729474,"[',', '.', 'd', '.', 'i', 'ko', 'have', 'a', 'alone', 'intel', 'and', '.', '[CLS]', 'to', 'but', 'to', 'for', 'into', 'for', 'one', ')', '1', 'not', 'at', 'the']"
misc,2,3,Normal,4.354810153017752e-05,0.00013636679796036333,"['of', '##s', 'nations', 'the', 'regarding', 'at', '.', '.', '.', 'folder', '.', '.', '##s', 'folder', '.', 'cases', '.', 'in', 'retail', 'from', 'folder', 'folder', 'folder', 'or', '##ir']"
misc,2,4,Normal,6.40690850559622e-05,0.00011787228868342936,"['x', '*', ')', 'sony', 'you', '*', '.', 'that', '*', '.', '*', 'so', 'x', 'selling', 'thus', '""', '*', '$', 'sells', '*', 'b', 'can', '*', '$', '*']"
misc,2,195,Anomaly,5.251344555290416e-05,0.00024029260384850204,"['in', 'what', 'biblical', 'i', 'on', ""'"", 'standard', 'transaction', 'valid', 'would', 'have', 'business', 'id', 'read', 'to', 'was', 'not', ""'"", 'with', 's', 'steward', 'to', 'with', 'wishes', 'consonant']"
misc,2,196,Anomaly,2.689337452466134e-05,0.00010126898996531963,"['[CLS]', 'mode', '.', 'mode', 'but', '.', '&', 'on', 'in', 'x', 'any', ',', 'un', 'that', 'am', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
misc,2,197,Anomaly,0.00020106034935452044,0.0006370280752889812,"['[CLS]', 'a', 'field', 'playing', 'level', 'a', 'an', 'instituted', 'extremely', 'and', '.', 'feature', 'during', 'on', 'when', 'any', 'in', 'earned', 'only', 'universal', '.', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
misc,2,198,Anomaly,0.000617286772467196,0.0009146272204816341,"['[CLS]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
misc,2,199,Anomaly,0.00014476862270385027,0.0003746124857570976,"['*', '##t', '*', '*', '*', '*', '*', 'sunday', 'illinois', '*', '*', '*', '*', '*', '*', '*', '*', 'on', 'off', '*', '*', 'road', '*', '*', '*']"
misc,3,0,Normal,4.277988045942038e-05,7.258693221956491e-05,"['prof', '[CLS]', ':', '##net', '.', 'like', 'would', 'the', 'flooding', 'i', 'offer', 'advice', 'about', 'is', 'to', 'posting', 'to', 'one', 'dear', 'an', 'to', ',', 'whom', ',', 'a']"
misc,3,1,Normal,1.9825209164991975e-05,4.654348595067859e-05,"['[CLS]', '/', 'pluto', '##ctable', 'expo', '-', '2', 'vhf', '1200', 'new', '##ru', 'the', '##t', 'proof', 'h', '[', 'it', 'yes', '>', ',', 'i', 'you', 'synth', '$', 'motorola']"
misc,3,2,Normal,1.9537905245670117e-05,6.843163282610476e-05,"[',', '[CLS]', 'd', '##rg', '.', '##v', 'for', 'ko', 'well', 'have', '00', 'i', 'works', 'alone', 'it', '""', '300', 'your', 'hi', 'the', 'for', '$', '+', 'with', 'harmonies']"
misc,3,3,Normal,3.760856998269446e-05,8.080602856352925e-05,"['[CLS]', '##s', 'stamps', 'of', 'are', 'stamps', 'along', 'each', 'stamps', 'the', 'regarding', 'each', 'folder', 'these', 'nations', 'all', 'folder', 'folder', 'the', 'current', 'so', 'for', 'prices', 'never', '.']"
misc,3,4,Normal,2.4319971998920664e-05,9.050371591001749e-05,"['[CLS]', '*', '*', 'sony', '*', 'x', '*', '*', 'can', '*', 'you', '*', 'b', '.', 'x', 'inch', '*', '100', '*', '*', 'carry', 'thus', '60', '*', 'it']"
misc,3,195,Anomaly,4.3992287828586996e-05,9.973427950171754e-05,"['mons', 'national', '[CLS]', '@', '##vs', 'particular', '/', 'buick', 'turbo', 't', '##s', 'is', '##charged', '##s', 'regal', '87', 'to', 'parts', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
misc,3,196,Anomaly,3.1044724892126396e-05,6.622465298278257e-05,"['[CLS]', 's', 'bee', 'again', 'probably', 'of', 'it', 's', 'remember', 'actually', 'much', 'i', 'course', 's', 'i', 'i', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
misc,3,197,Anomaly,2.6411924409330823e-05,8.1368132669013e-05,"['[CLS]', 'while', '\\', 'a', 'permission', ""'"", 'reprint', 'since', 'o', 'without', 'well', '\\', 'of', 'it', 'o', '""', 'been', 's', ')', '/', 'of', 'o', 'so', '-', 'liberty']"
misc,3,198,Anomaly,1.5956535207806155e-05,5.8340421674074605e-05,"['[CLS]', 's', ')', 'closer', 'that', 'software', 'but', 'is', 'dislike', 'is', ',', 'i', 'of', 'fa', 'it', 'graphics', 'the', 'would', 'probably', 'busy', 'how', 'would', 'enough', 'here', 'vs']"
misc,3,199,Anomaly,3.670933438115753e-05,8.422159589827061e-05,"['cobra', '[CLS]', 'better', 'i', 'ya', 'teams', 'then', 'much', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
misc,4,0,Normal,4.646560046239756e-05,0.00012497221177909523,"['##net', '.', 'use', 'flooding', '.', 'dear', ':', 'i', 'information', 'write', '.', 'requested', '.', '.', 'use', 'aware', 'having', 'you', '""', 'to', 'the', 'for', 'college', 'on', 'will']"
misc,4,1,Normal,4.785328928846866e-05,0.00014710615505464375,"['expo', 'them', 'proof', 'bullet', 'vhf', ',', '.', '##ctable', '##t', 'un', 'motorola', 'motorola', 'worth', 'synth', 'h', 'has', ',', 'yes', '[', 'me', '##wat', '.', 'know', 'i', '.']"
misc,4,2,Normal,2.590550866443664e-05,0.00012176875316072255,"[',', '.', 'hi', '""', 'have', 'leave', 'the', '.', 'works', '.', '.', 'ko', 'synthesizer', '.', 'pitch', 'pleasure', '.', 'voice', 'can', 'a', 'sing', 'can', 'change', 'singing', 'notes']"
misc,4,3,Normal,7.799643935868517e-05,0.00013334420509636402,"['of', 'nations', '.', 'so', '##s', 'cases', 'folder', 'take', 'take', 'take', '.', 'take', 'folder', '.', '##ir', 'york', '.', '.', 'folder', 'official', 'the', 'switzerland', 'geneva', '##us', 'arm']"
misc,4,4,Normal,3.431240838835947e-05,0.00015167667879723012,"['*', '*', 'carry', '.', 'can', 'x', '.', '.', 'x', '.', '$', 'w', 'for', 'inch', 'sony', 'gets', '$', 'thus', '*', 'sony', 'is', '100', '*', 'condition', '*']"
misc,4,195,Anomaly,0.00015659129712730646,0.0002249664830742404,"['.', '.', 'shot', 'can', 'be', 'done', 'be', 'to', 'sustained', 'demonstrating', 'lucky', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
misc,4,196,Anomaly,9.30112146306783e-05,0.00014109647599980235,"['how', '*', 'i', 'course', 'where', '.', '.', '.', ',', 'can', ',', 'des', 'cellular', '.', 'a', 'pizza', 'sigh', 'would', 'probably', 'does', '##cr', 'blue', '##yp', 'have', 'neighbors']"
misc,4,197,Anomaly,7.186144648585469e-05,0.00012619595509022474,"['having', '.', '1', 'selected', 'is', 'lunar', 'orbit', '$', 'space', 'although', '.', 'on', 'with', 'bidding', 'scheme', 'individual', 'moon', 'the', 'the', 'on', 'vendors', 'fantasy', 'program', 'billionaire', '.']"
misc,4,198,Anomaly,5.154808968654834e-05,0.00015928404172882438,"['congressman', '/', '.', 'president', '{', 'release', 'dear', 'attack', 'una', 'chip', '.', 'the', 'voice', 'is', 'for', 'clip', '.', 'implied', '##ography', 'strong', 'the', '##meric', 'for', 'this', 'standard']"
misc,4,199,Anomaly,8.055329089984298e-05,0.00012736656935885549,"['temple', 'understanding', 'judaism', '.', 'jim', '.', 'mt', 'for', 'un', '.', 'makes', '##ful', '.', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec,0,0,Normal,1.9793490082520293e-06,4.530758815235458e-06,"['i', 'number', 't', 'me', '%', 'there', 'far', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec,0,1,Normal,1.4018441106600221e-05,1.4018441106600221e-05,"['[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec,0,2,Normal,1.6453652733616764e-06,5.177434104552958e-06,"['other', 'the', 'proving', 'sign', 'on', 'proving', 'another', 'time', 'sign', 'agreement', 'is', 'fraud', 'to', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec,0,3,Normal,3.7261575016600545e-06,5.438560947368387e-06,"['note', 'that', 'final', 'interesting', 'an', 'start', 'curious', 'i', 'kevin', 'maclean', 'francis', 'all', 'i', 'standings', 'season', 'well', 'have', 'absolutely', 'maybe', 'maybe', 'before', 'as', 'the', 'team', 'get']"
rec,0,4,Normal,2.329119297428406e-06,9.38832454266958e-06,"['3', 'adi', '##ron', 'calder', 'results', '1993', '3', 'adi', 'cup', '##ry', 'adi', 'adi', 'full', '##esa', 'indians', '##i', 'adi', 'providence', 'round', 'cd', 'providence', 'cd', 'nec', '##i', '=']"
rec,0,796,Anomaly,2.2502699721371755e-06,7.5864554673898965e-06,"['position', 'my', '##ic', 'left', 'healthy', 'involves', 'types', 'these', 'stand', 'complete', 'ex', 'someone', 'some', '##mity', 'both', 'types', 'more', 'rational', 'process', 'approach', 'option', 'large', '##ssion', '##ony', 'to']"
rec,0,797,Anomaly,8.576057553000282e-07,5.748335297539597e-06,"['the', '>', 'cpu', 'info', 'about', '>', 'connecting', 'ports', 'duo', 'cpu', 'own', 'components', 'own', 'cpu', 'truth', 'rum', 'docking', 'portable', 'duo', 'own', 'cpu', 'to', 'something', 'including', 'guess']"
rec,0,798,Anomaly,6.213781489350367e-06,6.388067049556412e-06,"['800', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec,0,799,Anomaly,9.299174053012393e-07,5.609155323327286e-06,"['need', 'cc', 'i', 'un', 'the', 'cc', 'cc', 'seems', 'my', 'any', '##bled', 'my', 'mail', 'to', 'mail', 'to', '[', 'm', 'for', '##ram', 'format', 'p', 'p', 'twist', '##xes']"
rec,0,800,Anomaly,2.160176336474251e-06,2.7468504413263872e-06,"['many', 'we', 'potential', 'sure', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec,1,0,Normal,2.9148266094125574e-06,5.22670779901091e-06,"['number', 'memory', 'i', 'and', 'book', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec,1,1,Normal,1.4417340935324319e-05,1.3546230547945015e-05,"['[CLS]', 'address', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec,1,2,Normal,4.1896373659255914e-06,5.819552825414576e-06,"['proving', 'other', 'thing', 'paper', 'sign', 'the', 'another', 'sign', 'fraud', 'on', 'comparison', 'one', ',', 's', 'thought', 'it', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec,1,3,Normal,2.8167419259261806e-06,3.746811216842616e-06,"['that', 'note', '.', 'maybe', 'as', '.', 'kevin', 'out', 'well', 'only', 'and', '.', '##w', 'stevens', 'sac', 'maybe', 's', 'all', 'r', 'maclean', 'and', 'up', 'pool', 'pool', 'thing']"
rec,1,4,Normal,6.22410425421549e-06,3.478279268165352e-06,"['##ron', '3', 'adi', '##ron', '##da', 'gm', 'gm', 'adi', 'wings', ':', 'gm', 'calder', 'results', 'gm', '2', 'vs', 'gm', '5', '3', 'gm', 'gm', 'caps', 'cd', '6', '##ck']"
rec,1,796,Anomaly,1.8338500922254752e-06,4.401479145599296e-06,"['under', 'deleted', 'jurist', 'all', '##sy', '.', '##osta', '.', 'insisted', 'ap', '(', 'persistent', 'sentence', 'gone', 'by', 'punish', 'legal', 'punishment', 'trend', 'and', 'stuff', '##osta', 'open', 'public', 'not']"
rec,1,797,Anomaly,3.320505584269995e-06,5.727054031012813e-06,"['don', 'net', 'what', 'i', 'graphics', ""'"", 'here', 'graphics', 'graphics', 'what', 'cards', 'com', 'programmer', 'd', 'what', 'drivers', 'news', 'out', '.', 'and', '.', 'screen', 'myself', 'thing', '.']"
rec,1,798,Anomaly,7.258749974425882e-06,1.3247099559521303e-05,"['!', '[CLS]', 'format', 'or', 'po', 'thanks', 'to', '?', 's', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
rec,1,799,Anomaly,2.8485073926276527e-06,4.46180365543114e-06,"['legal', '^', 'con', '##tem', 'county', 'office', '^', '^', '^', ';', 'it', 'vs', '^', '^', '^', 'protection', 'no', ';', 'law', ';', '^', 'it', '^', '^', '^']"
rec,1,800,Anomaly,1.7468779560658731e-06,5.50667209608946e-06,"['##gman', 'startup', '.', '[CLS]', 'group', '.', '.', '##key', 'hot', 'tt', 'your', '>', 'pro', 'should', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']"
